Timestamp,Event,Value
1735576608.9837196,CAD operativo,98137
1735576608.9918706,CAD operativo,98145
1735576609.0008855,CAD operativo,98153
1735576609.0080614,CAD operativo,98162
1735576609.0163815,CAD operativo,98170
1735576609.025579,CAD operativo,98178
1735576609.0333545,CAD operativo,98187
1735576609.042028,CAD operativo,98195
1735576609.0508149,CAD operativo,98203
1735576609.0584815,CAD operativo,98212
1735576609.0668771,CAD operativo,98220
1735576609.0748515,CAD operativo,98228
1735576609.0838737,CAD operativo,98236
1735576609.091687,CAD operativo,98245
1735576609.0996275,CAD operativo,98253
1735576609.1084685,CAD operativo,98261
1735576609.1161401,CAD operativo,98270
1735576609.12448,CAD operativo,98278
1735576609.1331134,CAD operativo,98286
1735576609.1415496,CAD operativo,98295
1735576609.1494365,CAD operativo,98303
1735576609.1576698,CAD operativo,98311
1735576609.1666436,CAD operativo,98319
1735576609.1746507,CAD operativo,98328
1735576609.1825726,CAD operativo,98336
1735576609.1910934,CAD operativo,98344
1735576609.1994767,CAD operativo,98353
1735576609.2076724,CAD operativo,98361
1735576609.2168238,CAD operativo,98369
1735576609.224824,CAD operativo,98378
1735576609.2328207,CAD operativo,98386
1735576609.2402747,CAD operativo,98394
1735576609.2491553,CAD operativo,98402
1735576609.2578416,CAD operativo,98411
1735576609.265664,CAD operativo,98419
1735576609.274297,CAD operativo,98427
1735576609.2828956,CAD operativo,98436
1735576609.2908306,CAD operativo,98444
1735576609.2994897,CAD operativo,98452
1735576609.3070495,CAD operativo,98460
1735576609.3158288,CAD operativo,98469
1735576609.3237746,CAD operativo,98477
1735576609.3325431,CAD operativo,98485
1735576609.3408277,CAD operativo,98494
1735576609.348612,CAD operativo,98502
1735576609.3576105,CAD operativo,98510
1735576609.3650446,CAD operativo,98519
1735576609.3732603,CAD operativo,98527
1735576609.381833,CAD operativo,98535
1735576609.3900917,CAD operativo,98543
1735576609.4038405,CAD operativo,98552
1735576609.4068398,CAD operativo,98560
1735576609.4154818,CAD operativo,98568
1735576609.4236555,CAD operativo,98577
1735576609.4318218,CAD operativo,98585
1735576609.4401376,CAD operativo,98593
1735576609.4488862,CAD operativo,98602
1735576609.4564567,CAD operativo,98610
1735576609.464456,CAD operativo,98618
1735576609.4734564,CAD operativo,98626
1735576609.4813776,CAD operativo,98635
1735576609.4891098,CAD operativo,98643
1735576609.4984336,CAD operativo,98651
1735576609.5068297,CAD operativo,98660
1735576609.5150437,CAD operativo,98668
1735576609.5231662,CAD operativo,98676
1735576609.5310314,CAD operativo,98684
1735576609.5393858,CAD operativo,98693
1735576609.5475128,CAD operativo,98701
1735576609.556843,CAD operativo,98709
1735576609.563862,CAD operativo,98718
1735576609.5728471,CAD operativo,98726
1735576609.5810263,CAD operativo,98734
1735576609.5897133,CAD operativo,98743
1735576609.597121,CAD operativo,98751
1735576609.605837,CAD operativo,98759
1735576609.614794,CAD operativo,98767
1735576609.6220243,CAD operativo,98776
1735576609.6308513,CAD operativo,98784
1735576609.6399028,CAD operativo,98792
1735576609.6479032,CAD operativo,98801
1735576609.6559186,CAD operativo,98809
1735576609.6645086,CAD operativo,98817
1735576609.6727433,CAD operativo,98825
1735576609.6807568,CAD operativo,98834
1735576609.688759,CAD operativo,98842
1735576609.6978385,CAD operativo,98850
1735576609.7058368,CAD operativo,98859
1735576609.7130227,CAD operativo,98867
1735576609.7226913,CAD operativo,98875
1735576609.7298818,CAD operativo,98884
1735576609.7388363,CAD operativo,98892
1735576609.7472258,CAD operativo,98900
1735576609.755824,CAD operativo,98908
1735576609.763834,CAD operativo,98917
1735576609.77125,CAD operativo,98925
1735576609.780706,CAD operativo,98933
1735576609.7889023,CAD operativo,98942
1735576609.796108,CAD operativo,98950
1735576609.8058271,CAD operativo,98958
1735576609.813664,CAD operativo,98967
1735576609.8219962,CAD operativo,98975
1735576609.8305733,CAD operativo,98983
1735576609.8385787,CAD operativo,98991
1735576609.8462923,CAD operativo,99000
1735576609.8543007,CAD operativo,99008
1735576609.863659,CAD operativo,99016
1735576609.871659,CAD operativo,99025
1735576609.879733,CAD operativo,99033
1735576609.888838,CAD operativo,99041
1735576609.8960133,CAD operativo,99050
1735576609.905015,CAD operativo,99058
1735576609.913013,CAD operativo,99066
1735576609.9210205,CAD operativo,99074
1735576609.9300227,CAD operativo,99083
1735576609.9382231,CAD operativo,99091
1735576609.9459982,CAD operativo,99099
1735576609.9540043,CAD operativo,99108
1735576609.963051,CAD operativo,99116
1735576609.97105,CAD operativo,99124
1735576609.9792187,CAD operativo,99133
1735576609.9878385,CAD operativo,99141
1735576609.9958856,CAD operativo,99149
1735576610.0048952,CAD operativo,99157
1735576610.012446,CAD operativo,99166
1735576610.0201588,CAD operativo,99174
1735576610.0296152,CAD operativo,99182
1735576610.0378652,CAD operativo,99191
1735576610.045268,CAD operativo,99199
1735576610.054254,CAD operativo,99207
1735576610.062105,CAD operativo,99216
1735576610.0707188,CAD operativo,99224
1735576610.0788536,CAD operativo,99232
1735576610.0878491,CAD operativo,99240
1735576610.0949924,CAD operativo,99249
1735576610.103798,CAD operativo,99257
1735576610.1122575,CAD operativo,99265
1735576610.1208334,CAD operativo,99274
1735576610.128063,CAD operativo,99282
1735576610.137722,CAD operativo,99290
1735576610.14562,CAD operativo,99298
1735576610.154085,CAD operativo,99307
1735576610.162122,CAD operativo,99315
1735576610.1706827,CAD operativo,99323
1735576610.1786048,CAD operativo,99332
1735576610.1868517,CAD operativo,99340
1735576610.1958659,CAD operativo,99348
1735576610.2028348,CAD operativo,99357
1735576610.211615,CAD operativo,99365
1735576610.2198179,CAD operativo,99373
1735576610.2285721,CAD operativo,99381
1735576610.236844,CAD operativo,99390
1735576610.2440677,CAD operativo,99398
1735576610.253066,CAD operativo,99406
1735576610.2610724,CAD operativo,99415
1735576610.2693639,CAD operativo,99423
1735576610.278728,CAD operativo,99431
1735576610.286747,CAD operativo,99439
1735576610.2947447,CAD operativo,99448
1735576610.302766,CAD operativo,99456
1735576610.311829,CAD operativo,99464
1735576610.3198423,CAD operativo,99473
1735576610.3278399,CAD operativo,99481
1735576610.3368664,CAD operativo,99489
1735576610.3438666,CAD operativo,99498
1735576610.3522546,CAD operativo,99506
1735576610.36148,CAD operativo,99514
1735576610.369859,CAD operativo,99522
1735576610.3778763,CAD operativo,99531
1735576610.3854575,CAD operativo,99539
1735576610.394832,CAD operativo,99547
1735576610.4028382,CAD operativo,99556
1735576610.4108367,CAD operativo,99564
1735576610.419849,CAD operativo,99572
1735576610.4277043,CAD operativo,99581
1735576610.4355538,CAD operativo,99589
1735576610.4433205,CAD operativo,99597
1735576610.4523206,CAD operativo,99605
1735576610.4603348,CAD operativo,99614
1735576610.4688623,CAD operativo,99622
1735576610.4776285,CAD operativo,99630
1735576610.485315,CAD operativo,99639
1735576610.4935148,CAD operativo,99647
1735576610.5022614,CAD operativo,99655
1735576610.510266,CAD operativo,99663
1735576610.5183613,CAD operativo,99672
1735576610.526983,CAD operativo,99680
1735576610.5358393,CAD operativo,99688
1735576610.5430615,CAD operativo,99697
1735576610.551062,CAD operativo,99705
1735576610.560316,CAD operativo,99713
1735576610.5683143,CAD operativo,99722
1735576610.576211,CAD operativo,99730
1735576610.5853748,CAD operativo,99738
1735576610.593436,CAD operativo,99746
1735576610.6011724,CAD operativo,99755
1735576610.6092913,CAD operativo,99763
1735576610.6183047,CAD operativo,99771
1735576610.6265574,CAD operativo,99780
1735576610.6348488,CAD operativo,99788
1735576610.6429036,CAD operativo,99796
1735576610.6510627,CAD operativo,99805
1735576610.6588035,CAD operativo,99813
1735576610.6671853,CAD operativo,99821
1735576610.6768885,CAD operativo,99829
1735576610.684808,CAD operativo,99838
1735576610.6928089,CAD operativo,99846
1735576610.7011173,CAD operativo,99854
1735576610.7093334,CAD operativo,99863
1735576610.7178657,CAD operativo,99871
1735576610.7268825,CAD operativo,99879
1735576610.7343931,CAD operativo,99888
1735576610.7423928,CAD operativo,99896
1735576610.7518606,CAD operativo,99904
1735576610.7598658,CAD operativo,99912
1735576610.7678661,CAD operativo,99921
1735576610.7751317,CAD operativo,99929
1735576610.784638,CAD operativo,99937
1735576610.7928035,CAD operativo,99946
1735576610.8007278,CAD operativo,99954
1735576610.8090699,CAD operativo,99962
1735576610.8174472,CAD operativo,99971
1735576610.8256755,CAD operativo,99979
1735576610.8346097,CAD operativo,99987
1735576610.8425443,CAD operativo,99995
1735576610.8508542,CAD operativo,100004
1735576610.8593826,CAD operativo,100012
1735576610.8675086,CAD operativo,100020
1735576610.8758621,CAD operativo,100029
1735576610.8838718,CAD operativo,100037
1735576610.892312,CAD operativo,100045
1735576610.9006999,CAD operativo,100054
1735576610.9087021,CAD operativo,100062
1735576610.9171019,CAD operativo,100070
1735576610.9251041,CAD operativo,100078
1735576610.9338884,CAD operativo,100087
1735576610.9427574,CAD operativo,100095
1735576610.9508913,CAD operativo,100103
1735576610.9588919,CAD operativo,100112
1735576610.9668598,CAD operativo,100120
1735576610.9751894,CAD operativo,100128
1735576610.9831169,CAD operativo,100137
1735576610.9908638,CAD operativo,100145
1735576611.0003657,CAD operativo,100153
1735576611.0085654,CAD operativo,100161
1735576611.0168867,CAD operativo,100170
1735576611.0251167,CAD operativo,100178
1735576611.0338695,CAD operativo,100186
1735576611.0417502,CAD operativo,100195
1735576611.0497622,CAD operativo,100203
1735576611.0587635,CAD operativo,100211
1735576611.0667624,CAD operativo,100220
1735576611.0747635,CAD operativo,100228
1735576611.0831575,CAD operativo,100236
1735576611.0912237,CAD operativo,100244
1735576611.0997145,CAD operativo,100253
1735576611.1079633,CAD operativo,100261
1735576611.116865,CAD operativo,100269
1735576611.1248035,CAD operativo,100278
1735576611.1327262,CAD operativo,100286
1735576611.1414137,CAD operativo,100294
1735576611.1494114,CAD operativo,100303
1735576611.1574109,CAD operativo,100311
1735576611.1668828,CAD operativo,100319
1735576611.1743765,CAD operativo,100327
1735576611.1823754,CAD operativo,100336
1735576611.1907053,CAD operativo,100344
1735576611.1993809,CAD operativo,100352
1735576611.2073839,CAD operativo,100361
1735576611.215381,CAD operativo,100369
1735576611.223843,CAD operativo,100377
1735576611.2319875,CAD operativo,100385
1735576611.2408721,CAD operativo,100394
1735576611.2491643,CAD operativo,100402
1735576611.2578204,CAD operativo,100410
1735576611.265842,CAD operativo,100419
1735576611.27375,CAD operativo,100427
1735576611.2823207,CAD operativo,100435
1735576611.2904792,CAD operativo,100444
1735576611.2984862,CAD operativo,100452
1735576611.307808,CAD operativo,100460
1735576611.3149707,CAD operativo,100468
1735576611.3239605,CAD operativo,100477
1735576611.332205,CAD operativo,100485
1735576611.3407686,CAD operativo,100493
1735576611.3487754,CAD operativo,100502
1735576611.35653,CAD operativo,100510
1735576611.3658054,CAD operativo,100518
1735576611.373821,CAD operativo,100527
1735576611.3819091,CAD operativo,100535
1735576611.3902988,CAD operativo,100543
1735576611.3981214,CAD operativo,100551
1735576611.4067557,CAD operativo,100560
1735576611.4150012,CAD operativo,100568
1735576611.4230227,CAD operativo,100576
1735576611.4311974,CAD operativo,100585
1735576611.439227,CAD operativo,100593
1735576611.4481015,CAD operativo,100601
1735576611.4571033,CAD operativo,100610
1735576611.4641845,CAD operativo,100618
1735576611.4731848,CAD operativo,100626
1735576611.4812825,CAD operativo,100634
1735576611.4892838,CAD operativo,100643
1735576611.498824,CAD operativo,100651
1735576611.5059965,CAD operativo,100659
1735576611.51487,CAD operativo,100668
1735576611.5221286,CAD operativo,100676
1735576611.5314724,CAD operativo,100684
1735576611.5390859,CAD operativo,100693
1735576611.5470865,CAD operativo,100701
1735576611.556884,CAD operativo,100709
1735576611.5643053,CAD operativo,100717
1735576611.5724452,CAD operativo,100726
1735576611.5817528,CAD operativo,100734
1735576611.5898826,CAD operativo,100742
1735576611.5971794,CAD operativo,100751
1735576611.605474,CAD operativo,100759
1735576611.6147904,CAD operativo,100767
1735576616.7700377,Mensaje recibido,105919
1735576616.775165,CAD operativo,105928
1735576616.7840014,CAD operativo,105936
1735576616.791699,CAD operativo,105944
1735576616.8001986,CAD operativo,105953
1735576616.8083081,CAD operativo,105961
1735576616.8164432,CAD operativo,105969
1735576616.8249145,CAD operativo,105978
1735576616.8323069,CAD operativo,105986
1735576616.8419363,CAD operativo,105994
1735576616.8499365,CAD operativo,106002
1735576616.8572538,CAD operativo,106011
1735576616.8666368,CAD operativo,106019
1735576616.874653,CAD operativo,106027
1735576616.883013,CAD operativo,106036
1735576616.8915322,CAD operativo,106044
1735576616.9000313,CAD operativo,106052
1735576616.9075618,CAD operativo,106061
1735576616.915573,CAD operativo,106069
1735576616.924968,CAD operativo,106077
1735576616.9329932,CAD operativo,106085
1735576616.9410567,CAD operativo,106094
1735576616.9500089,CAD operativo,106102
1735576616.9580123,CAD operativo,106110
1735576616.9660094,CAD operativo,106119
1735576616.974053,CAD operativo,106127
1735576616.9830706,CAD operativo,106135
1735576616.9910586,CAD operativo,106144
1735576616.9992673,CAD operativo,106152
1735576617.0080388,CAD operativo,106160
1735576617.0152724,CAD operativo,106168
1735576617.023532,CAD operativo,106177
1735576617.033027,CAD operativo,106185
1735576617.041038,CAD operativo,106193
1735576617.049009,CAD operativo,106202
1735576617.057699,CAD operativo,106210
1735576617.0657,CAD operativo,106218
1735576617.073955,CAD operativo,106227
1735576617.0823379,CAD operativo,106235
1735576617.090794,CAD operativo,106243
1735576617.0990381,CAD operativo,106251
1735576617.1070364,CAD operativo,106260
1735576617.1160398,CAD operativo,106268
1735576617.1240482,CAD operativo,106276
1735576617.1357899,CAD operativo,106285
1735576617.1397812,CAD operativo,106293
1735576617.1483953,CAD operativo,106301
1735576617.1569293,CAD operativo,106310
1735576617.165113,CAD operativo,106318
1735576617.17403,CAD operativo,106326
1735576617.1816244,CAD operativo,106334
1735576617.1897807,CAD operativo,106343
1735576617.1983278,CAD operativo,106351
1735576617.2063282,CAD operativo,106359
1735576617.2143674,CAD operativo,106368
1735576617.2234406,CAD operativo,106376
1735576617.232014,CAD operativo,106384
1735576617.2399578,CAD operativo,106393
1735576617.2475774,CAD operativo,106401
1735576617.2562547,CAD operativo,106409
1735576617.2641711,CAD operativo,106417
1735576617.2731721,CAD operativo,106426
1735576617.2812498,CAD operativo,106434
1735576617.2895765,CAD operativo,106442
1735576617.2982864,CAD operativo,106451
1735576617.3062437,CAD operativo,106459
1735576617.3150215,CAD operativo,106467
1735576617.3222027,CAD operativo,106476
1735576617.3307393,CAD operativo,106484
1735576617.3392668,CAD operativo,106492
1735576617.347509,CAD operativo,106500
1735576617.3560698,CAD operativo,106509
1735576617.3645809,CAD operativo,106517
1735576617.372052,CAD operativo,106525
1735576617.3805711,CAD operativo,106534
1735576617.388882,CAD operativo,106542
1735576617.3974857,CAD operativo,106550
1735576617.4055662,CAD operativo,106558
1735576617.4139268,CAD operativo,106567
1735576617.4226458,CAD operativo,106575
1735576617.4309597,CAD operativo,106583
1735576617.4390388,CAD operativo,106592
1735576617.4474447,CAD operativo,106600
1735576617.4556744,CAD operativo,106608
1735576617.4640503,CAD operativo,106617
1735576617.4730492,CAD operativo,106625
1735576617.4810188,CAD operativo,106633
1735576617.4882958,CAD operativo,106641
1735576617.4971416,CAD operativo,106650
1735576617.5051174,CAD operativo,106658
1735576617.5134716,CAD operativo,106666
1735576617.521948,CAD operativo,106675
1735576617.5309603,CAD operativo,106683
1735576617.538607,CAD operativo,106691
1735576617.5462062,CAD operativo,106700
1735576617.5554159,CAD operativo,106708
1735576617.5637178,CAD operativo,106716
1735576617.572083,CAD operativo,106724
1735576617.5793178,CAD operativo,106733
1735576617.5887606,CAD operativo,106741
1735576617.5971963,CAD operativo,106749
1735576617.6052194,CAD operativo,106758
1735576617.6132293,CAD operativo,106766
1735576617.621298,CAD operativo,106774
1735576617.6297495,CAD operativo,106783
1735576617.638788,CAD operativo,106791
1735576617.6465025,CAD operativo,106799
1735576617.6545024,CAD operativo,106807
1735576617.6630201,CAD operativo,106816
1735576617.6711736,CAD operativo,106824
1735576617.6796646,CAD operativo,106832
1735576617.687665,CAD operativo,106841
1735576617.6967554,CAD operativo,106849
1735576617.7049937,CAD operativo,106857
1735576617.7129977,CAD operativo,106866
1735576617.7211082,CAD operativo,106874
1735576617.7297525,CAD operativo,106882
1735576617.7372615,CAD operativo,106890
1735576617.7458591,CAD operativo,106899
1735576617.75432,CAD operativo,106907
1735576617.7624729,CAD operativo,106915
1735576617.7704713,CAD operativo,106924
1735576617.779389,CAD operativo,106932
1735576617.787822,CAD operativo,106940
1735576617.796065,CAD operativo,106949
1735576617.8040426,CAD operativo,106957
1735576617.8126342,CAD operativo,106965
1735576617.8206344,CAD operativo,106973
1735576617.8286111,CAD operativo,106982
1735576617.8381066,CAD operativo,106990
1735576617.8451247,CAD operativo,106998
1735576617.8541377,CAD operativo,107007
1735576617.8628697,CAD operativo,107015
1735576617.870374,CAD operativo,107023
1735576617.8790708,CAD operativo,107032
1735576617.8870702,CAD operativo,107040
1735576617.8960695,CAD operativo,107048
1735576617.9034998,CAD operativo,107056
1735576617.9120076,CAD operativo,107065
1735576617.9200122,CAD operativo,107073
1735576617.9290318,CAD operativo,107081
1735576617.936758,CAD operativo,107090
1735576617.9460661,CAD operativo,107098
1735576617.9540577,CAD operativo,107106
1735576617.9615808,CAD operativo,107115
1735576617.970004,CAD operativo,107123
1735576617.978485,CAD operativo,107131
1735576617.9868908,CAD operativo,107139
1735576617.9944682,CAD operativo,107148
1735576618.0033689,CAD operativo,107156
1735576618.0116332,CAD operativo,107164
1735576618.0194793,CAD operativo,107173
1735576618.0282364,CAD operativo,107181
1735576618.0363173,CAD operativo,107189
1735576618.0443764,CAD operativo,107198
1735576618.052494,CAD operativo,107206
1735576618.0618188,CAD operativo,107214
1735576618.069567,CAD operativo,107222
1735576618.0772731,CAD operativo,107231
1735576618.0870337,CAD operativo,107239
1735576618.0944576,CAD operativo,107247
1735576618.103044,CAD operativo,107256
1735576618.1110995,CAD operativo,107264
1735576618.119357,CAD operativo,107272
1735576618.1275616,CAD operativo,107281
1735576618.1357322,CAD operativo,107289
1735576618.1446526,CAD operativo,107297
1735576618.1526825,CAD operativo,107305
1735576618.161318,CAD operativo,107314
1735576618.1693292,CAD operativo,107322
1735576618.1777465,CAD operativo,107330
1735576618.1858132,CAD operativo,107339
1735576618.194911,CAD operativo,107347
1735576618.2018,CAD operativo,107355
1735576618.211094,CAD operativo,107364
1735576618.21877,CAD operativo,107372
1735576618.226825,CAD operativo,107380
1735576618.2357266,CAD operativo,107388
1735576618.2441034,CAD operativo,107397
1735576618.253051,CAD operativo,107405
1735576618.2600334,CAD operativo,107413
1735576618.2689917,CAD operativo,107422
1735576618.2776687,CAD operativo,107430
1735576618.2858143,CAD operativo,107438
1735576618.2938154,CAD operativo,107447
1735576618.3019066,CAD operativo,107455
1735576618.3100572,CAD operativo,107463
1735576618.318752,CAD operativo,107471
1735576618.326518,CAD operativo,107480
1735576618.335867,CAD operativo,107488
1735576618.3434448,CAD operativo,107496
1735576618.3520813,CAD operativo,107505
1735576618.360446,CAD operativo,107513
1735576618.3688211,CAD operativo,107521
1735576618.3771777,CAD operativo,107529
1735576618.3846471,CAD operativo,107538
1735576618.3940122,CAD operativo,107546
1735576618.4016602,CAD operativo,107554
1735576618.410101,CAD operativo,107563
1735576618.418712,CAD operativo,107571
1735576618.4268708,CAD operativo,107579
1735576618.4345927,CAD operativo,107588
1735576618.442511,CAD operativo,107596
1735576618.4515102,CAD operativo,107604
1735576618.4599223,CAD operativo,107612
1735576618.467655,CAD operativo,107621
1735576618.476063,CAD operativo,107629
1735576618.4843392,CAD operativo,107637
1735576618.4946477,CAD operativo,107646
1735576618.5020783,CAD operativo,107654
1735576618.5100985,CAD operativo,107662
1735576618.5180976,CAD operativo,107671
1735576618.5260978,CAD operativo,107679
1735576618.535102,CAD operativo,107687
1735576618.5427089,CAD operativo,107695
1735576618.5502546,CAD operativo,107704
1735576618.559663,CAD operativo,107712
1735576618.5676625,CAD operativo,107720
1735576618.5755725,CAD operativo,107729
1735576618.5842445,CAD operativo,107737
1735576618.5924287,CAD operativo,107745
1735576618.6004279,CAD operativo,107754
1735576618.6084278,CAD operativo,107762
1735576618.6172621,CAD operativo,107770
1735576618.625508,CAD operativo,107778
1735576618.63352,CAD operativo,107787
1735576618.6427689,CAD operativo,107795
1735576618.6502824,CAD operativo,107803
1735576618.658293,CAD operativo,107812
1735576618.6680472,CAD operativo,107820
1735576618.6755333,CAD operativo,107828
1735576618.6835337,CAD operativo,107837
1735576618.692069,CAD operativo,107845
1735576618.7009938,CAD operativo,107853
1735576618.708993,CAD operativo,107861
1735576618.7169936,CAD operativo,107870
1735576618.7260432,CAD operativo,107878
1735576618.733542,CAD operativo,107886
1735576618.7416315,CAD operativo,107895
1735576618.7505248,CAD operativo,107903
1735576618.7590704,CAD operativo,107911
1735576618.7670715,CAD operativo,107920
1735576618.774274,CAD operativo,107928
1735576618.7840588,CAD operativo,107936
1735576618.7913635,CAD operativo,107944
1735576618.7993655,CAD operativo,107953
1735576618.80838,CAD operativo,107961
1735576618.8163052,CAD operativo,107969
1735576618.824454,CAD operativo,107978
1735576618.8334608,CAD operativo,107986
1735576618.8417053,CAD operativo,107994
1735576618.8500693,CAD operativo,108002
1735576618.8577988,CAD operativo,108011
1735576618.8666582,CAD operativo,108019
1735576618.874339,CAD operativo,108027
1735576618.882329,CAD operativo,108036
1735576618.8913412,CAD operativo,108044
1735576618.899304,CAD operativo,108052
1735576618.907303,CAD operativo,108061
1735576618.9151313,CAD operativo,108069
1735576618.9244888,CAD operativo,108077
1735576618.9325197,CAD operativo,108085
1735576618.9407523,CAD operativo,108094
1735576618.9497926,CAD operativo,108102
1735576618.957802,CAD operativo,108110
1735576618.9660501,CAD operativo,108119
1735576618.974926,CAD operativo,108127
1735576618.9825702,CAD operativo,108135
1735576618.9905887,CAD operativo,108144
1735576618.9995797,CAD operativo,108152
1735576619.0075827,CAD operativo,108160
1735576619.0160687,CAD operativo,108168
1735576619.024316,CAD operativo,108177
1735576619.0330582,CAD operativo,108185
1735576619.0402553,CAD operativo,108193
1735576619.048769,CAD operativo,108202
1735576619.0580523,CAD operativo,108210
1735576619.0657048,CAD operativo,108218
1735576619.0740533,CAD operativo,108227
1735576619.082164,CAD operativo,108235
1735576619.090275,CAD operativo,108243
1735576619.0982873,CAD operativo,108251
1735576619.1062849,CAD operativo,108260
1735576619.1156347,CAD operativo,108268
1735576619.1240978,CAD operativo,108276
1735576619.1313977,CAD operativo,108285
1735576619.141053,CAD operativo,108293
1735576619.148351,CAD operativo,108301
1735576619.1565678,CAD operativo,108310
1735576619.164568,CAD operativo,108318
1735576619.1741002,CAD operativo,108326
1735576619.1820853,CAD operativo,108334
1735576619.1900847,CAD operativo,108343
1735576619.198753,CAD operativo,108351
1735576619.2076085,CAD operativo,108359
1735576619.214866,CAD operativo,108368
1735576619.2238781,CAD operativo,108376
1735576619.2315571,CAD operativo,108384
1735576619.2398102,CAD operativo,108393
1735576619.248075,CAD operativo,108401
1735576619.2570753,CAD operativo,108409
1735576619.2648842,CAD operativo,108417
1735576619.2728932,CAD operativo,108426
1735576619.2820942,CAD operativo,108434
1735576619.2900944,CAD operativo,108442
1735576619.298094,CAD operativo,108451
1735576619.30627,CAD operativo,108459
1735576619.314289,CAD operativo,108467
1735576619.3222864,CAD operativo,108476
1735576619.3312962,CAD operativo,108484
1735576619.340082,CAD operativo,108492
1735576619.3478498,CAD operativo,108500
1735576619.3555136,CAD operativo,108509
1735576619.365002,CAD operativo,108517
1735576619.37275,CAD operativo,108525
1735576619.380737,CAD operativo,108534
1735576619.38974,CAD operativo,108542
1735576619.3973963,CAD operativo,108550
1735576619.4056752,CAD operativo,108559
1735576619.413301,CAD operativo,108567
1735576619.4226558,CAD operativo,108575
1735576619.431104,CAD operativo,108583
1735576619.4391024,CAD operativo,108592
1735576619.4481063,CAD operativo,108600
1735576619.4551063,CAD operativo,108608
1735576619.4640799,CAD operativo,108617
1735576619.4724379,CAD operativo,108625
1735576619.4810634,CAD operativo,108633
1735576619.4892728,CAD operativo,108641
1735576619.4972718,CAD operativo,108650
1735576619.5061557,CAD operativo,108658
1735576619.5141733,CAD operativo,108666
1735576619.522144,CAD operativo,108675
1735576619.5304418,CAD operativo,108683
1735576619.5378435,CAD operativo,108691
1735576619.5468817,CAD operativo,108700
1735576619.5560777,CAD operativo,108708
1735576619.5637465,CAD operativo,108716
1735576619.5717509,CAD operativo,108724
1735576619.5800228,CAD operativo,108733
1735576619.5889938,CAD operativo,108741
1735576619.597293,CAD operativo,108749
1735576619.6051066,CAD operativo,108758
1735576619.6133046,CAD operativo,108766
1735576619.622087,CAD operativo,108774
1735576619.6293168,CAD operativo,108783
1735576619.638315,CAD operativo,108791
1735576619.6471007,CAD operativo,108799
1735576619.655105,CAD operativo,108807
1735576619.663343,CAD operativo,108816
1735576619.6718163,CAD operativo,108824
1735576619.6797872,CAD operativo,108832
1735576619.6878006,CAD operativo,108841
1735576619.697082,CAD operativo,108849
1735576619.705106,CAD operativo,108857
1735576619.7131062,CAD operativo,108865
1735576619.7211032,CAD operativo,108874
1735576619.7300758,CAD operativo,108882
1735576619.7370842,CAD operativo,108890
1735576619.7461004,CAD operativo,108899
1735576619.7541995,CAD operativo,108907
1735576619.7621987,CAD operativo,108915
1735576619.770471,CAD operativo,108924
1735576619.7784824,CAD operativo,108932
1735576619.7874913,CAD operativo,108940
1735576619.795263,CAD operativo,108948
1735576619.803384,CAD operativo,108957
1735576619.8130705,CAD operativo,108965
1735576619.821305,CAD operativo,108973
1735576619.8293078,CAD operativo,108982
1735576619.8374875,CAD operativo,108990
1735576619.8461394,CAD operativo,108998
1735576619.8541026,CAD operativo,109006
1735576619.862102,CAD operativo,109015
1735576619.8703074,CAD operativo,109023
1735576619.8783076,CAD operativo,109031
1735576619.8867984,CAD operativo,109040
1735576619.896092,CAD operativo,109048
1735576619.9037192,CAD operativo,109056
1735576619.9122348,CAD operativo,109065
1735576619.920973,CAD operativo,109073
1735576619.928825,CAD operativo,109081
1735576619.936825,CAD operativo,109089
1735576619.9443429,CAD operativo,109098
1735576619.953343,CAD operativo,109106
1735576619.9621108,CAD operativo,109114
1735576619.9691164,CAD operativo,109123
1735576619.979101,CAD operativo,109131
1735576619.9863725,CAD operativo,109139
1735576619.9948332,CAD operativo,109148
1735576620.0027301,CAD operativo,109156
1735576620.018264,CAD operativo,109164
1735576620.019265,CAD operativo,109172
1735576620.0280907,CAD operativo,109181
1735576620.0363057,CAD operativo,109189
1735576620.0448189,CAD operativo,109197
1735576620.053118,CAD operativo,109206
1735576620.061118,CAD operativo,109214
1735576620.0700796,CAD operativo,109222
1735576620.0780852,CAD operativo,109231
1735576620.0852425,CAD operativo,109239
1735576620.0948215,CAD operativo,109247
1735576620.1029322,CAD operativo,109255
1735576620.110518,CAD operativo,109264
1735576620.1201053,CAD operativo,109272
1735576620.1281037,CAD operativo,109280
1735576620.1361103,CAD operativo,109289
1735576620.145091,CAD operativo,109297
1735576620.1530962,CAD operativo,109305
1735576620.1610956,CAD operativo,109314
1735576620.1690927,CAD operativo,109322
1735576620.1780918,CAD operativo,109330
1735576620.1860852,CAD operativo,109338
1735576620.1938884,CAD operativo,109347
1735576620.202364,CAD operativo,109355
1735576620.211053,CAD operativo,109363
1735576620.2180517,CAD operativo,109372
1735576620.228107,CAD operativo,109380
1735576620.23567,CAD operativo,109388
1735576620.2438314,CAD operativo,109397
1735576620.2521696,CAD operativo,109405
1735576620.2611697,CAD operativo,109413
1735576620.2684655,CAD operativo,109421
1735576620.2767987,CAD operativo,109430
1735576620.2861116,CAD operativo,109438
1735576620.294109,CAD operativo,109446
1735576620.3021154,CAD operativo,109455
1735576620.3101552,CAD operativo,109463
